train_number,train_name,source_station,destination_station,capacity,month,season,demand_multiplier,estimated_passengers,occupancy_rate,waitlist_count,crowd_level
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,3,Summer,1.25,1697,1.132,118,Overcrowded
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,4,Summer,1.1,1464,0.976,0,High
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,5,Summer,1.4,1842,1.228,205,Overcrowded
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,6,Monsoon,0.85,1272,0.848,0,Moderate
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,7,Monsoon,0.8,1204,0.803,0,Moderate
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,8,Monsoon,0.9,1354,0.903,0,High
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,9,Post-Monsoon,1.0,1314,0.876,0,Moderate
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,10,Post-Monsoon,1.3,1801,1.201,180,Overcrowded
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
20498,Firozpur Cantt Rameswaram Humsafar SF Exp,Firozpur Cantt,Rameswaram,1500,12,Winter,1.2,1726,1.151,135,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,1,Winter,1.05,1398,0.932,0,High
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,2,Winter,0.9,1183,0.789,0,Moderate
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,3,Summer,1.25,1870,1.247,222,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,4,Summer,1.1,1656,1.104,93,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,6,Monsoon,0.85,1117,0.745,0,Moderate
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,7,Monsoon,0.8,1108,0.739,0,Moderate
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,8,Monsoon,0.9,1335,0.89,0,Moderate
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,9,Post-Monsoon,1.0,1438,0.959,0,High
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,10,Post-Monsoon,1.3,1783,1.189,170,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,11,Post-Monsoon,1.45,1936,1.291,261,Overcrowded
22501,SMVT Bengaluru New Tinsukia SF Exp,Bengaluru Cant,New Tinsukia,1500,12,Winter,1.2,1600,1.067,60,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,1,Winter,1.05,1570,1.047,42,High
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,2,Winter,0.9,1263,0.842,0,Moderate
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,3,Summer,1.25,1642,1.095,85,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,4,Summer,1.1,1597,1.065,58,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,5,Summer,1.4,1977,1.318,286,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,6,Monsoon,0.85,1251,0.834,0,Moderate
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,7,Monsoon,0.8,1095,0.73,0,Moderate
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,8,Monsoon,0.9,1186,0.791,0,Moderate
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,9,Post-Monsoon,1.0,1452,0.968,0,High
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,10,Post-Monsoon,1.3,1926,1.284,255,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,11,Post-Monsoon,1.45,1926,1.284,255,Overcrowded
12515,Coimbatore Silchar SF Exp,Coimbatore,Silchar,1500,12,Winter,1.2,1845,1.23,207,Overcrowded
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,1,Winter,1.05,1473,0.982,0,High
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,2,Winter,0.9,1183,0.789,0,Moderate
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,3,Summer,1.25,1815,1.21,188,Overcrowded
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,4,Summer,1.1,1552,1.035,31,High
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,6,Monsoon,0.85,1164,0.776,0,Moderate
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,7,Monsoon,0.8,1054,0.703,0,Moderate
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,8,Monsoon,0.9,1306,0.871,0,Moderate
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,9,Post-Monsoon,1.0,1482,0.988,0,High
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,10,Post-Monsoon,1.3,1726,1.151,135,Overcrowded
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12516,Silchar Coimbatore SF Exp,Silchar,Coimbatore,1500,12,Winter,1.2,1651,1.101,90,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,1,Winter,1.05,1438,0.959,0,High
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,2,Winter,0.9,1186,0.791,0,Moderate
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,3,Summer,1.25,1815,1.21,188,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,4,Summer,1.1,1630,1.087,78,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,5,Summer,1.4,1860,1.24,216,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,6,Monsoon,0.85,1306,0.871,0,Moderate
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,7,Monsoon,0.8,1101,0.734,0,Moderate
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,8,Monsoon,0.9,1225,0.817,0,Moderate
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,9,Post-Monsoon,1.0,1495,0.997,0,High
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,10,Post-Monsoon,1.3,1909,1.273,245,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12521,Barauni Ernakulam Rapti Sagar Exp,Barauni,Ernakulam Jn,1500,12,Winter,1.2,1816,1.211,189,Overcrowded
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,1,Winter,1.05,1384,0.923,0,High
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,2,Winter,0.9,1306,0.871,0,Moderate
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,3,Summer,1.25,1852,1.235,211,Overcrowded
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,4,Summer,1.1,1461,0.974,0,High
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,6,Monsoon,0.85,1170,0.78,0,Moderate
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,7,Monsoon,0.8,1090,0.727,0,Moderate
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,8,Monsoon,0.9,1345,0.897,0,Moderate
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,9,Post-Monsoon,1.0,1468,0.979,0,High
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,10,Post-Monsoon,1.3,1825,1.217,195,Overcrowded
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12522,Ernakulam Barauni Rapti Sagar Exp,Ernakulam Jn,Barauni,1500,12,Winter,1.2,1620,1.08,72,Overcrowded
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,1,Winter,1.05,1501,1.001,0,High
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,2,Winter,0.9,1354,0.903,0,High
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,3,Summer,1.25,1797,1.198,178,Overcrowded
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,4,Summer,1.1,1531,1.021,18,High
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,5,Summer,1.4,1984,1.323,290,Overcrowded
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,6,Monsoon,0.85,1303,0.869,0,Moderate
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,7,Monsoon,0.8,1159,0.773,0,Moderate
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,8,Monsoon,0.9,1254,0.836,0,Moderate
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,9,Post-Monsoon,1.0,1414,0.943,0,High
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,10,Post-Monsoon,1.3,1978,1.319,287,Overcrowded
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,11,Post-Monsoon,1.45,1926,1.284,255,Overcrowded
12483,Thiruvananthapuram North Amritsar SF Exp,Thiruvananthapuram North,Amritsar,1500,12,Winter,1.2,1651,1.101,90,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,1,Winter,1.05,1581,1.054,48,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,2,Winter,0.9,1293,0.862,0,Moderate
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,3,Summer,1.25,1739,1.16,143,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,4,Summer,1.1,1558,1.039,35,High
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,6,Monsoon,0.85,1231,0.821,0,Moderate
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,7,Monsoon,0.8,1114,0.743,0,Moderate
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,8,Monsoon,0.9,1273,0.849,0,Moderate
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,9,Post-Monsoon,1.0,1521,1.014,12,High
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,10,Post-Monsoon,1.3,1726,1.151,135,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,11,Post-Monsoon,1.45,1996,1.331,297,Overcrowded
12484,Amritsar Thiruvananthapuram North SF,Amritsar,Thiruvananthapuram North,1500,12,Winter,1.2,1599,1.066,59,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,1,Winter,1.05,1399,0.933,0,High
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,2,Winter,0.9,1278,0.852,0,Moderate
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,3,Summer,1.25,1779,1.186,167,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,4,Summer,1.1,1645,1.097,87,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,5,Summer,1.4,1965,1.31,279,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,6,Monsoon,0.85,1117,0.745,0,Moderate
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,7,Monsoon,0.8,1161,0.774,0,Moderate
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,8,Monsoon,0.9,1270,0.847,0,Moderate
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,9,Post-Monsoon,1.0,1471,0.981,0,High
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,10,Post-Monsoon,1.3,1780,1.187,168,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,11,Post-Monsoon,1.45,1912,1.275,247,Overcrowded
12512,Thiruvananthapuram North Gorakhpur Rapti Sa,Thiruvananthapuram North,Gorakhpur,1500,12,Winter,1.2,1742,1.162,145,Overcrowded
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,1,Winter,1.05,1402,0.935,0,High
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,2,Winter,0.9,1200,0.8,0,Moderate
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,3,Summer,1.25,1774,1.183,164,Overcrowded
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,4,Summer,1.1,1566,1.044,39,High
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,6,Monsoon,0.85,1192,0.795,0,Moderate
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,7,Monsoon,0.8,1051,0.701,0,Moderate
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,8,Monsoon,0.9,1306,0.871,0,Moderate
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,9,Post-Monsoon,1.0,1411,0.941,0,High
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,10,Post-Monsoon,1.3,1914,1.276,248,Overcrowded
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,11,Post-Monsoon,1.45,1986,1.324,291,Overcrowded
12511,Gorakhpur Thiruvananthapuram North Rapti Sa,Gorakhpur,Thiruvananthapuram North,1500,12,Winter,1.2,1582,1.055,49,Overcrowded
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,1,Winter,1.05,1485,0.99,0,High
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,2,Winter,0.9,1270,0.847,0,Moderate
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,3,Summer,1.25,1756,1.171,153,Overcrowded
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,4,Summer,1.1,1564,1.043,38,High
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,5,Summer,1.4,1890,1.26,234,Overcrowded
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,6,Monsoon,0.85,1218,0.812,0,Moderate
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,7,Monsoon,0.8,1150,0.767,0,Moderate
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,8,Monsoon,0.9,1294,0.863,0,Moderate
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,9,Post-Monsoon,1.0,1495,0.997,0,High
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,10,Post-Monsoon,1.3,1992,1.328,295,Overcrowded
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15636,Guwahati Okha Dwarka Exp,Guwahati,Okha,1500,12,Winter,1.2,1683,1.122,109,Overcrowded
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,1,Winter,1.05,1483,0.989,0,High
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,2,Winter,0.9,1272,0.848,0,Moderate
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,3,Summer,1.25,1764,1.176,158,Overcrowded
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,4,Summer,1.1,1546,1.031,27,High
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,5,Summer,1.4,1992,1.328,295,Overcrowded
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,6,Monsoon,0.85,1147,0.765,0,Moderate
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,7,Monsoon,0.8,1146,0.764,0,Moderate
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,8,Monsoon,0.9,1294,0.863,0,Moderate
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,9,Post-Monsoon,1.0,1437,0.958,0,High
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,10,Post-Monsoon,1.3,1944,1.296,266,Overcrowded
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15635,Okha Guwahati Dwarka Exp,Okha,Guwahati,1500,12,Winter,1.2,1690,1.127,114,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,1,Winter,1.05,1542,1.028,25,High
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,2,Winter,0.9,1357,0.905,0,High
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,3,Summer,1.25,1776,1.184,165,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,4,Summer,1.1,1662,1.108,97,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,5,Summer,1.4,1908,1.272,244,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,6,Monsoon,0.85,1254,0.836,0,Moderate
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,7,Monsoon,0.8,1182,0.788,0,Moderate
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,8,Monsoon,0.9,1234,0.823,0,Moderate
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,9,Post-Monsoon,1.0,1486,0.991,0,High
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,10,Post-Monsoon,1.3,1978,1.319,287,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15929,Tambaram New Tinsukia Exp,Tambaram,New Tinsukia,1500,12,Winter,1.2,1800,1.2,179,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,1,Winter,1.05,1582,1.055,49,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,2,Winter,0.9,1278,0.852,0,Moderate
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,3,Summer,1.25,1888,1.259,233,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,4,Summer,1.1,1500,1.0,0,High
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,6,Monsoon,0.85,1255,0.837,0,Moderate
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,7,Monsoon,0.8,1098,0.732,0,Moderate
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,8,Monsoon,0.9,1338,0.892,0,Moderate
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,9,Post-Monsoon,1.0,1521,1.014,12,High
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,10,Post-Monsoon,1.3,1833,1.222,199,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15930,New Tinsukia Tambaram Exp,New Tinsukia,Tambaram,1500,12,Winter,1.2,1792,1.195,175,Overcrowded
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,1,Winter,1.05,1539,1.026,23,High
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,2,Winter,0.9,1264,0.843,0,Moderate
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,3,Summer,1.25,1735,1.157,141,Overcrowded
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,4,Summer,1.1,1528,1.019,17,High
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,6,Monsoon,0.85,1227,0.818,0,Moderate
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,7,Monsoon,0.8,1156,0.771,0,Moderate
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,8,Monsoon,0.9,1180,0.787,0,Moderate
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,9,Post-Monsoon,1.0,1501,1.001,0,High
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,10,Post-Monsoon,1.3,1785,1.19,170,Overcrowded
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
16734,Okha Rameswaram Exp,Okha,Rameswaram,1500,12,Winter,1.2,1801,1.201,180,Overcrowded
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,1,Winter,1.05,1566,1.044,39,High
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,2,Winter,0.9,1318,0.879,0,Moderate
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,3,Summer,1.25,1755,1.17,152,Overcrowded
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,4,Summer,1.1,1527,1.018,16,High
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,5,Summer,1.4,1945,1.297,267,Overcrowded
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,6,Monsoon,0.85,1285,0.857,0,Moderate
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,7,Monsoon,0.8,1155,0.77,0,Moderate
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,8,Monsoon,0.9,1300,0.867,0,Moderate
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,9,Post-Monsoon,1.0,1311,0.874,0,Moderate
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,10,Post-Monsoon,1.3,1951,1.301,270,Overcrowded
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,11,Post-Monsoon,1.45,1992,1.328,295,Overcrowded
16733,Rameswaram Okha Weekly Exp,Rameswaram,Okha,1500,12,Winter,1.2,1834,1.223,200,Overcrowded
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,1,Winter,1.05,1489,0.993,0,High
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,2,Winter,0.9,1192,0.795,0,Moderate
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,3,Summer,1.25,1721,1.148,133,Overcrowded
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,4,Summer,1.1,1534,1.023,20,High
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,5,Summer,1.4,1911,1.274,246,Overcrowded
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,6,Monsoon,0.85,1293,0.862,0,Moderate
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,7,Monsoon,0.8,1179,0.786,0,Moderate
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,8,Monsoon,0.9,1332,0.888,0,Moderate
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,9,Post-Monsoon,1.0,1387,0.925,0,High
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,10,Post-Monsoon,1.3,1795,1.197,177,Overcrowded
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,11,Post-Monsoon,1.45,1948,1.299,269,Overcrowded
16601,Erode Jogbani Amrit Bharat Exp,Erode,Jogbani,1500,12,Winter,1.2,1789,1.193,173,Overcrowded
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,1,Winter,1.05,1392,0.928,0,High
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,2,Winter,0.9,1240,0.827,0,Moderate
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,3,Summer,1.25,1742,1.162,145,Overcrowded
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,4,Summer,1.1,1501,1.001,0,High
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,6,Monsoon,0.85,1252,0.835,0,Moderate
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,7,Monsoon,0.8,1183,0.789,0,Moderate
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,8,Monsoon,0.9,1249,0.833,0,Moderate
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,9,Post-Monsoon,1.0,1381,0.921,0,High
